n, chi2, alfa, beta, gama
9359, 6.681380, 5.1351, 0.6752, -0.4709
9360, 4.966466, 5.1649, 0.6722, -0.5530
9361, 5.733661, 5.2301, 0.6502, -0.5255
9362, 6.298393, 5.1924, 0.6564, -0.5738
9363, 6.281701, 5.0590, 0.6720, -0.5596
9364, 4.992138, 4.9713, 0.6965, -0.5187
9365, 8.491494, 4.9745, 0.7374, -0.4973
9366, 8.970828, 5.0417, 0.6798, -0.4066
9367, 9.313403, 5.0723, 0.6779, -0.4042
9368, 9.637288, 5.1431, 0.6155, -0.4955
9369, 8.199126, 5.3389, 0.6267, -0.5000
9370, 9.117877, 5.4660, 0.6159, -0.4842
9371, 8.320443, 5.3773, 0.6668, -0.4453
9372, 5.830002, 5.3935, 0.6076, -0.5483
9373, 5.102597, 5.3630, 0.6517, -0.5399
9374, 7.615590, 5.4433, 0.6637, -0.5825
9375, 10.077608, 5.2585, 0.5817, -0.5373
9376, 5.936622, 5.2072, 0.6563, -0.5015
9377, 4.424495, 5.1374, 0.6746, -0.5395
9378, 5.683265, 5.3104, 0.6629, -0.5106
9379, 8.409167, 5.3223, 0.7116, -0.3387
9380, 8.960602, 5.3114, 0.7094, -0.2976
9381, 8.765765, 5.4413, 0.7652, -0.2043
9382, 9.046770, 5.3482, 0.7781, -0.2074
9383, 12.556730, 5.4130, 0.9529, -0.1057
9384, 9.542717, 5.2827, 0.8908, -0.1392
9385, 6.715854, 5.1319, 0.8891, -0.1676
9386, 9.371477, 5.1053, 0.9738, -0.1324
9387, 5.651828, 5.0355, 0.8701, -0.2271
9388, 7.613695, 4.9396, 0.8940, -0.2184
9389, 6.200494, 4.8542, 0.8198, -0.2283
9390, 5.961635, 4.9737, 0.8765, -0.2103
9391, 6.618807, 5.0181, 0.8207, -0.2570
9392, 7.863459, 4.8837, 0.7806, -0.2318
9393, 5.577482, 4.8563, 0.7697, -0.2771
9394, 6.022213, 4.7965, 0.7794, -0.2992
9395, 6.078240, 4.7575, 0.7597, -0.3413
9396, 6.530198, 4.8550, 0.8048, -0.2580
9397, 6.930450, 4.9236, 0.8504, -0.2569
9398, 6.658462, 4.9928, 0.8325, -0.2071
9399, 9.432825, 5.1444, 0.9350, -0.1197
9400, 9.188288, 5.2028, 0.8928, -0.1429
9401, 5.935713, 5.0462, 0.8523, -0.2079
9402, 6.552165, 5.0759, 0.9175, -0.1751
9403, 9.915273, 5.1340, 0.8210, -0.1786
9404, 6.628100, 4.8872, 0.7207, -0.3830
9405, 5.779999, 4.6981, 0.7584, -0.4882
9406, 9.822339, 4.7328, 0.7230, -0.3519
9407, 4.947302, 4.5581, 0.7538, -0.4342
9408, 6.700440, 4.5766, 0.6940, -0.5117
9409, 6.150952, 4.6037, 0.7686, -0.4402
9410, 7.203523, 4.8039, 0.7082, -0.4086
9411, 6.723572, 4.8646, 0.7108, -0.4081
9412, 8.195547, 4.9436, 0.7367, -0.5408
9413, 4.927241, 5.0315, 0.6888, -0.5052
9414, 6.481893, 4.9301, 0.7415, -0.3320
9415, 6.434875, 5.1069, 0.6606, -0.5046
9416, 6.525829, 5.1119, 0.7007, -0.4914
9417, 5.672703, 5.0868, 0.6777, -0.4903
9418, 5.750571, 5.1346, 0.6428, -0.5214
9419, 8.039522, 5.0317, 0.7282, -0.5028
9420, 8.519676, 5.0400, 0.7278, -0.5490
9421, 10.349088, 4.9343, 0.6637, -0.4469
9422, 9.286570, 5.0726, 0.7348, -0.4203
9423, 5.821039, 4.8628, 0.6920, -0.4675
9424, 5.730058, 4.7682, 0.7269, -0.4116
9425, 4.524192, 4.7843, 0.7083, -0.4948
9426, 4.217500, 4.7458, 0.7194, -0.5078
9427, 4.966265, 4.6637, 0.7401, -0.5234
9428, 5.665881, 4.6375, 0.7244, -0.4356
9429, 7.524770, 4.5778, 0.7236, -0.3980
9430, 4.228569, 4.5328, 0.7424, -0.5154
9431, 6.977425, 4.4805, 0.7217, -0.5432
9432, 5.650165, 4.5868, 0.7251, -0.4507
9433, 4.701209, 4.4623, 0.7752, -0.3991
9434, 5.308923, 4.3887, 0.7728, -0.4071
9435, 6.626911, 4.4061, 0.7258, -0.5482
9436, 7.864866, 4.1659, 0.7823, -0.5397
9437, 5.826481, 4.2921, 0.8093, -0.4845
9438, 7.225407, 4.2747, 0.8025, -0.5309
9439, 3.717827, 4.2796, 0.7654, -0.4706
9440, 3.936833, 4.3134, 0.7913, -0.4671
9441, 6.365757, 4.2700, 0.8193, -0.4585
9442, 11.384788, 4.3373, 0.8846, -0.2848
9443, 8.076895, 4.2372, 0.8501, -0.3415
9444, 4.343534, 4.2983, 0.8105, -0.3600
9445, 10.683471, 4.0964, 0.7515, -0.4073
9446, 7.474340, 4.0778, 0.7536, -0.4585
9447, 7.233940, 4.1179, 0.7623, -0.4427
9448, 3.996627, 3.9563, 0.8477, -0.3754
9449, 3.589329, 4.0198, 0.8172, -0.4169
9450, 5.210282, 4.1913, 0.8133, -0.5055
9451, 6.363125, 4.2525, 0.7683, -0.5299
9452, 5.194118, 4.3390, 0.7330, -0.4934
9453, 4.834569, 4.4168, 0.7666, -0.5151
9454, 4.974090, 4.5694, 0.7582, -0.4488
9455, 5.800338, 4.5752, 0.7035, -0.5311
9456, 4.490595, 4.5004, 0.7637, -0.4580
9457, 8.208785, 4.3765, 0.8064, -0.5090
9458, 6.330116, 4.2713, 0.7680, -0.4025
9459, 5.327976, 4.3299, 0.7838, -0.5237
9460, 5.022359, 4.4137, 0.7421, -0.5052
9461, 3.731595, 4.4527, 0.7604, -0.4703
9462, 6.470010, 4.5139, 0.7165, -0.5405
9463, 5.367993, 4.4581, 0.7555, -0.4268
9464, 3.806784, 4.5020, 0.7452, -0.4794
9465, 4.573367, 4.3576, 0.7882, -0.3961
9466, 4.611186, 4.3993, 0.7913, -0.3655
9467, 6.149341, 4.3968, 0.7971, -0.4880
9468, 5.715326, 4.3492, 0.8031, -0.3159
9469, 4.950428, 4.3265, 0.9263, -0.2103
9470, 4.881588, 4.3532, 0.8710, -0.2344
9471, 4.910420, 4.1992, 0.9106, -0.2313
9472, 5.971932, 4.2419, 0.8335, -0.3351
9473, 4.345106, 4.1167, 0.8290, -0.3636
9474, 4.875665, 4.0034, 0.7933, -0.4817
9475, 8.108588, 3.9580, 0.7609, -0.4894
9476, 8.456264, 3.9399, 0.8091, -0.5238
9477, 5.532799, 4.0164, 0.8456, -0.4632
9478, 4.545881, 3.9802, 0.8588, -0.3458
9479, 6.090232, 4.1570, 0.8252, -0.3011
9480, 10.801459, 4.3162, 0.8043, -0.2780
9481, 9.009890, 4.3669, 0.7842, -0.3157
9482, 8.358313, 4.3121, 0.9033, -0.2617
9483, 7.575311, 4.2899, 0.9058, -0.2558
9484, 8.434854, 4.1961, 0.9942, -0.1636
9485, 5.577347, 4.2693, 0.8775, -0.2167
9486, 5.188057, 4.2712, 0.8955, -0.2117
9487, 5.381764, 4.2996, 0.9351, -0.2016
9488, 5.994882, 4.1611, 0.8978, -0.2029
9489, 5.025281, 4.1118, 0.9296, -0.2154
9490, 5.573955, 4.1076, 0.8904, -0.2325
9491, 7.092752, 4.2236, 0.8830, -0.2028
9492, 5.993098, 4.3367, 0.8989, -0.2470
9493, 4.923950, 4.3510, 0.8939, -0.2381
9494, 6.163281, 4.3289, 0.8208, -0.2751
9495, 4.550361, 4.3282, 0.8309, -0.2871
9496, 4.788733, 4.2532, 0.8227, -0.3229
9497, 4.919931, 4.3300, 0.8349, -0.2616
9498, 6.423828, 4.3692, 0.9046, -0.2449
9499, 6.730837, 4.3117, 0.8551, -0.2163
9500, 4.887145, 4.4274, 0.8731, -0.2438
9501, 5.036051, 4.4109, 0.8952, -0.2178
9502, 4.933944, 4.2952, 0.8390, -0.2778
9503, 12.085071, 4.3601, 0.9602, -0.2286
9504, 12.363262, 4.4058, 1.0207, -0.1164
9505, 11.311550, 4.4941, 1.0292, -0.1369
9506, 11.044213, 4.5060, 0.9980, -0.1808
9507, 9.268506, 4.4464, 1.0090, -0.1407
9508, 7.535936, 4.4794, 0.9742, -0.1686
9509, 5.824482, 4.4772, 0.8989, -0.2122
9510, 4.541192, 4.3687, 0.8062, -0.3422
9511, 6.789617, 4.3734, 0.8309, -0.3036
9512, 8.612104, 4.3778, 0.7950, -0.3013
9513, 6.709103, 4.2353, 0.8155, -0.2987
9514, 6.385522, 4.2257, 0.8176, -0.3033
9515, 9.985287, 4.1825, 0.7833, -0.3379
9516, 10.358656, 4.3137, 0.7373, -0.4105
9517, 8.103048, 4.2583, 0.8217, -0.2700
9518, 4.885651, 4.2412, 0.7935, -0.4054
9519, 4.440538, 4.1319, 0.8572, -0.2854
9520, 5.442045, 4.0736, 0.8033, -0.3944
9521, 4.405492, 4.1539, 0.8518, -0.2994
9522, 4.037704, 4.0675, 0.8339, -0.4024
9523, 4.347085, 4.0397, 0.8357, -0.3707
9524, 10.021832, 3.9766, 0.8428, -0.2855
9525, 7.530834, 3.9114, 0.8847, -0.2405
9526, 5.678275, 3.9234, 0.9193, -0.2332
9527, 4.619791, 3.8715, 0.8809, -0.3263
9528, 3.617118, 3.9574, 0.8347, -0.4090
9529, 5.110152, 3.9603, 0.8622, -0.3606
9530, 8.572992, 4.0699, 0.9777, -0.2224
9531, 4.788202, 4.0793, 0.8803, -0.2564
9532, 4.808443, 4.0267, 0.8169, -0.3813
9533, 4.120730, 3.9528, 0.8241, -0.4110
9534, 5.296834, 4.1729, 0.8575, -0.2848
9535, 4.900676, 4.3712, 0.7994, -0.3460
9536, 4.513348, 4.1869, 0.8054, -0.4030
9537, 3.313330, 4.0926, 0.8208, -0.4426
9538, 6.548868, 4.0168, 0.7903, -0.5121
9539, 4.958743, 3.9341, 0.8065, -0.4408
9540, 3.633694, 3.9192, 0.8351, -0.4154
9541, 6.786744, 4.0377, 0.8613, -0.4275
9542, 6.315673, 3.9300, 0.7936, -0.4962
9543, 4.019134, 3.7987, 0.8330, -0.4350
9544, 4.218897, 4.0097, 0.8162, -0.3980
9545, 3.764329, 4.0008, 0.8143, -0.4757
9546, 4.720186, 4.1767, 0.8064, -0.4843
9547, 3.757048, 4.1690, 0.7949, -0.4731
9548, 5.189529, 4.0841, 0.7837, -0.4619
9549, 6.917672, 4.0087, 0.8660, -0.4282
9550, 4.905786, 3.9902, 0.7970, -0.4585
9551, 8.521021, 4.0699, 0.8519, -0.4320
9552, 4.733221, 4.1727, 0.8263, -0.3807
9553, 3.708487, 4.1370, 0.7886, -0.4406
9554, 3.533479, 4.1214, 0.8091, -0.4596
9555, 5.166143, 3.9943, 0.8378, -0.4936
9556, 5.608081, 3.8930, 0.8210, -0.3831
9557, 6.476172, 3.9670, 0.8902, -0.2256
9558, 5.751533, 3.8538, 0.9128, -0.2291
9559, 6.626866, 4.0178, 0.9369, -0.1871
9560, 5.580837, 3.8947, 0.9080, -0.2317
9561, 4.857869, 3.9030, 0.8627, -0.3107
9562, 4.629454, 4.0737, 0.8409, -0.3937
9563, 5.784307, 4.0574, 0.8118, -0.5137
9564, 4.527082, 4.2006, 0.7867, -0.5125
9565, 5.171454, 4.2492, 0.7690, -0.4195
9566, 4.671856, 4.3098, 0.7569, -0.4865
9567, 4.996338, 4.3108, 0.7882, -0.4025
9568, 4.966479, 4.1990, 0.8252, -0.4068
9569, 7.171029, 4.0037, 0.8251, -0.3390
9570, 5.133844, 3.9567, 0.8622, -0.3820
9571, 5.586199, 4.0844, 0.8313, -0.5008
9572, 5.444622, 4.1738, 0.7562, -0.5083
9573, 4.481330, 4.1949, 0.7904, -0.5090
9574, 4.460643, 4.1842, 0.8224, -0.3293
9575, 4.542858, 4.2494, 0.8276, -0.3097
9576, 5.132348, 4.2499, 0.8112, -0.4982
9577, 3.978728, 4.2623, 0.7874, -0.4327
9578, 4.038309, 4.1236, 0.7997, -0.4907
9579, 6.675928, 4.0755, 0.8578, -0.3468
9580, 7.507059, 4.2259, 0.8315, -0.4089
9581, 4.562200, 4.0861, 0.8355, -0.3836
9582, 7.911908, 4.2150, 0.8058, -0.3214
9583, 11.739778, 4.2075, 0.8433, -0.3776
9584, 4.857342, 4.1852, 0.8257, -0.3833
9585, 4.342274, 3.9469, 0.8171, -0.4034
9586, 5.962254, 4.1113, 0.7860, -0.5157
9587, 3.734816, 4.1208, 0.8151, -0.4181
9588, 4.206113, 4.2042, 0.7881, -0.4874
9589, 5.440724, 4.1183, 0.7576, -0.4850
9590, 5.206173, 4.2395, 0.7700, -0.4973
9591, 4.310368, 4.2950, 0.7716, -0.5138
9592, 3.820027, 4.0809, 0.7999, -0.4257
9593, 5.050122, 4.1456, 0.8394, -0.2889
9594, 5.380064, 3.9644, 0.8904, -0.2746
9595, 6.166997, 4.1339, 0.9547, -0.2166
9596, 8.167781, 4.1227, 0.8297, -0.2834
9597, 12.275870, 4.0953, 0.7369, -0.4252
9598, 3.690703, 4.0283, 0.8338, -0.4469
9599, 3.839940, 3.9167, 0.8726, -0.3351
9600, 8.346605, 3.9078, 0.7761, -0.4124
9601, 9.304020, 3.9233, 0.8584, -0.5146
9602, 3.545235, 4.0599, 0.8220, -0.4211
9603, 7.612499, 4.1479, 0.7401, -0.4680
9604, 7.504773, 4.1021, 0.7487, -0.5006
9605, 5.899153, 4.1021, 0.7619, -0.4894
9606, 5.526805, 4.1569, 0.7740, -0.4561
9607, 7.360155, 3.9912, 0.7981, -0.5158
9608, 3.904488, 4.0552, 0.7987, -0.4909
9609, 4.423148, 4.0071, 0.8315, -0.4856
9610, 3.943243, 4.1239, 0.7997, -0.4752
9611, 4.109125, 4.2645, 0.7817, -0.4317
9612, 3.970842, 4.1885, 0.8163, -0.4266
9613, 5.801319, 4.2986, 0.7665, -0.4079
9614, 3.764012, 4.1369, 0.7883, -0.4574
9615, 3.820438, 4.0655, 0.8291, -0.4029
9616, 3.505715, 3.9361, 0.8389, -0.4247
9617, 4.476857, 3.9631, 0.8079, -0.4879
9618, 3.782069, 4.0650, 0.7978, -0.4457
9619, 4.120473, 4.0863, 0.8170, -0.4893
9620, 8.069266, 4.0535, 0.8422, -0.5091
9621, 7.914200, 4.1982, 0.7552, -0.4296
9622, 5.967663, 4.1810, 0.7706, -0.4408
9623, 6.750779, 4.1937, 0.8482, -0.3397
9624, 7.924771, 3.9847, 0.9791, -0.2169
9625, 6.339951, 4.0238, 0.9260, -0.2401
9626, 5.551139, 4.0414, 0.8822, -0.2369
9627, 5.733035, 4.0866, 0.9173, -0.2318
9628, 7.086752, 4.0619, 0.9460, -0.1843
9629, 6.582155, 3.8844, 0.8604, -0.3037
9630, 9.898152, 3.8652, 0.8940, -0.3715
9631, 8.499485, 3.7985, 0.9236, -0.2728
9632, 6.222204, 3.9202, 0.8985, -0.2738
9633, 4.227924, 3.8774, 0.8787, -0.3540
9634, 4.859128, 4.0333, 0.8631, -0.3228
9635, 8.161409, 4.1436, 0.7588, -0.4276
9636, 3.843775, 4.1019, 0.8242, -0.4230
9637, 4.272523, 4.0151, 0.8470, -0.4032
9638, 4.946950, 4.0750, 0.8673, -0.2783
9639, 6.629741, 3.9945, 0.8796, -0.2302
9640, 7.562333, 4.0265, 0.8577, -0.4152
9641, 5.467795, 4.0358, 0.8256, -0.3586
9642, 4.639984, 3.8131, 0.8574, -0.4731
9643, 8.458396, 3.7475, 0.8389, -0.4904
9644, 5.286848, 3.7968, 0.8265, -0.4024
9645, 6.601896, 3.7773, 0.8514, -0.4919
9646, 8.290503, 3.8090, 0.7952, -0.4122
9647, 5.049812, 3.9356, 0.8386, -0.3653
9648, 4.520364, 3.9553, 0.8756, -0.2788
9649, 4.758727, 3.9641, 0.8049, -0.4232
9650, 3.864168, 3.9793, 0.8073, -0.4342
9651, 4.552078, 3.9820, 0.8301, -0.3848
9652, 4.285048, 3.9543, 0.8829, -0.2739
9653, 7.467495, 3.8229, 0.9546, -0.2388
9654, 6.190396, 3.8941, 0.9532, -0.2030
9655, 3.828228, 3.9133, 0.8361, -0.4521
9656, 6.122965, 3.8889, 0.7845, -0.4920
9657, 6.043871, 4.0018, 0.8377, -0.5011
9658, 6.266983, 3.9293, 0.7762, -0.4439
9659, 3.590997, 4.0034, 0.8183, -0.4798
9660, 7.258014, 3.8018, 0.8982, -0.4227
9661, 2.943261, 3.6920, 0.8883, -0.4323
9662, 4.637331, 3.6963, 0.8571, -0.3804
9663, 5.176817, 3.7003, 0.9207, -0.2571
9664, 3.383763, 3.6955, 0.8893, -0.4069
9665, 3.855510, 3.6864, 0.8656, -0.4486
9666, 3.740465, 3.6645, 0.8565, -0.4096
9667, 2.982434, 3.6604, 0.8633, -0.4231
9668, 3.924045, 3.6003, 0.8805, -0.3727
9669, 4.373106, 3.6250, 0.9026, -0.3289
9670, 6.551149, 3.5827, 0.8757, -0.3401
9671, 4.017747, 3.4756, 0.9357, -0.3479
9672, 3.636002, 3.7649, 0.8795, -0.3653
9673, 6.206266, 3.8140, 0.9588, -0.2259
9674, 5.781106, 3.8444, 0.8808, -0.2738
9675, 6.196666, 3.8536, 0.8639, -0.3073
9676, 6.360826, 3.9016, 0.8226, -0.3726
9677, 5.196074, 3.9376, 0.8265, -0.3755
9678, 9.395434, 3.9776, 0.8725, -0.4641
9679, 6.029750, 3.9382, 0.9324, -0.2168
9680, 17.695951, 4.0715, 0.7903, -0.2994
9681, 5.013565, 4.0515, 0.8620, -0.3186
9682, 3.465725, 4.0161, 0.8275, -0.4270
9683, 8.430437, 3.9756, 0.8613, -0.4912
9684, 9.186712, 4.1479, 0.8374, -0.5038
9685, 4.449213, 4.2678, 0.8021, -0.4810
9686, 3.570853, 4.2077, 0.7813, -0.4744
9687, 4.423017, 4.1764, 0.8271, -0.3558
9688, 4.598336, 4.0820, 0.8203, -0.3877
9689, 4.383608, 4.0618, 0.8460, -0.3394
9690, 4.324547, 4.0222, 0.8507, -0.3469
9691, 5.072728, 4.1205, 0.8749, -0.2590
9692, 8.966820, 4.0651, 0.8709, -0.3434
9693, 8.914491, 4.0653, 0.8694, -0.3427
9694, 8.323375, 3.9459, 0.8195, -0.3421
9695, 4.480473, 3.7918, 0.8914, -0.3686
9696, 3.922795, 3.6080, 0.8958, -0.3560
9697, 8.080550, 3.4368, 0.8866, -0.4589
9698, 4.377679, 3.4578, 0.8948, -0.3909
9699, 5.488982, 3.2676, 0.9392, -0.3653
9700, 6.989608, 3.2357, 0.9375, -0.4321
9701, 9.861439, 3.2215, 0.9038, -0.4391
9702, 6.396013, 3.3488, 0.9293, -0.3198
9703, 4.837265, 3.4946, 0.8971, -0.3543
9704, 4.080081, 3.4801, 0.9031, -0.3848
9705, 4.793171, 3.4984, 0.8823, -0.3792
9706, 3.913433, 3.4620, 0.8931, -0.3934
9707, 4.036692, 3.5029, 0.9066, -0.3699
9708, 5.135932, 3.5132, 0.9154, -0.4309
9709, 4.124304, 3.5692, 0.9192, -0.3311
9710, 4.111761, 3.7301, 0.8766, -0.3510
9711, 8.338102, 3.7211, 1.0322, -0.1662
9712, 4.511937, 3.8024, 0.8926, -0.3060
9713, 4.967043, 3.6628, 0.9055, -0.4354
9714, 6.007510, 3.5674, 0.9126, -0.4494
9715, 4.037096, 3.5847, 0.8601, -0.4213
9716, 6.317506, 3.6291, 0.8941, -0.3081
9717, 7.106199, 3.4908, 0.9106, -0.3113
9718, 4.982616, 3.6551, 0.9257, -0.2812
9719, 6.383278, 3.5670, 0.9393, -0.3073
9720, 7.245562, 3.5533, 0.8567, -0.4232
9721, 7.782468, 3.7083, 0.8125, -0.4143
9722, 8.002322, 3.7278, 0.8159, -0.4137
9723, 6.727308, 3.6728, 0.8921, -0.4773
9724, 3.604801, 3.7032, 0.8512, -0.4163
9725, 8.970567, 3.6896, 0.8022, -0.4540
9726, 10.748449, 3.7505, 0.8168, -0.3747
9727, 10.483323, 3.4542, 0.8468, -0.3864
9728, 10.707649, 3.3854, 0.8492, -0.4319
9729, 7.367884, 3.4248, 0.8878, -0.4482
9730, 12.878867, 3.3446, 0.8472, -0.4257
9731, 5.142147, 3.3018, 0.9712, -0.3702
9732, 9.862470, 3.1852, 0.9175, -0.3613
9733, 6.892590, 2.9299, 1.0330, -0.2627
9734, 6.459793, 2.9493, 0.9990, -0.3583
9735, 6.195136, 2.8470, 1.0376, -0.3479
9736, 6.384204, 2.8106, 1.0504, -0.2873
9737, 6.354867, 2.8040, 1.0502, -0.2999
9738, 6.585232, 2.8127, 1.0420, -0.2901
9739, 7.261589, 2.8756, 1.0450, -0.3453
9740, 6.199700, 2.9268, 1.0301, -0.3169
9741, 6.565936, 2.8720, 1.0391, -0.2819
9742, 13.087882, 2.8548, 1.0047, -0.4302
9743, 11.339012, 2.7760, 1.0454, -0.4064
9744, 7.980519, 2.7804, 1.0421, -0.3775
9745, 8.199738, 2.8704, 1.0486, -0.3599
9746, 6.709619, 2.9590, 0.9850, -0.3762
9747, 6.845311, 3.0928, 0.9637, -0.3397
9748, 6.216822, 3.1974, 0.9836, -0.2534
9749, 5.790833, 3.2993, 0.9828, -0.3167
9750, 5.891890, 3.1928, 0.9783, -0.2711
9751, 10.034235, 3.0827, 0.9065, -0.3856
9752, 4.961088, 3.1440, 0.9821, -0.3113
9753, 5.166716, 3.0928, 0.9844, -0.3293
9754, 9.108977, 3.2410, 0.9657, -0.2523
9755, 5.325673, 3.2060, 0.9597, -0.3391
9756, 10.817271, 3.2995, 0.9127, -0.3176
9757, 11.072173, 3.1233, 0.9077, -0.3735
9758, 8.111350, 3.1835, 0.9393, -0.4404
9759, 8.849893, 3.2326, 0.9339, -0.4529
9760, 4.801619, 3.2575, 0.9540, -0.3463
9761, 6.580508, 3.3056, 0.9846, -0.2393
9762, 5.359022, 3.1925, 0.9507, -0.3708
9763, 5.098312, 3.2926, 0.9551, -0.3925
9764, 6.343526, 3.1990, 0.9806, -0.3739
9765, 6.049530, 3.3977, 0.9287, -0.3113
9766, 6.083152, 3.4829, 0.9196, -0.3044
9767, 4.912209, 3.5024, 0.9338, -0.3905
9768, 4.091509, 3.5156, 0.8890, -0.3903
9769, 4.184273, 3.4425, 0.9392, -0.3173
9770, 3.511531, 3.4752, 0.9117, -0.3739
9771, 5.685133, 3.4119, 0.9199, -0.4328
9772, 4.770502, 3.4791, 0.8863, -0.3781
9773, 3.369994, 3.6158, 0.8804, -0.4024
9774, 4.098901, 3.6710, 0.9021, -0.4058
9775, 6.402983, 3.6594, 0.9821, -0.2184
9776, 5.770820, 3.4997, 0.9486, -0.2423
9777, 4.430095, 3.4569, 0.8937, -0.3892
9778, 3.116943, 3.4695, 0.9199, -0.3925
9779, 4.191544, 3.5725, 0.9169, -0.3555
9780, 6.755358, 3.5136, 0.9102, -0.3033
9781, 4.208621, 3.3515, 0.9349, -0.3880
9782, 4.425284, 3.4085, 0.9177, -0.3954
9783, 8.868642, 3.2873, 0.9348, -0.4581
9784, 5.401915, 3.2638, 0.9307, -0.3817
9785, 5.209807, 3.1017, 0.9976, -0.3016
9786, 5.775715, 3.0716, 1.0219, -0.2470
9787, 5.912417, 3.0169, 0.9888, -0.3659
9788, 7.655214, 2.9269, 1.0073, -0.4062
9789, 8.793705, 2.9072, 1.0057, -0.4136
9790, 6.840261, 2.7871, 1.0470, -0.2921
9791, 7.223018, 2.6891, 1.0657, -0.3354
9792, 9.788180, 2.7266, 1.0716, -0.2279
9793, 8.609318, 2.6529, 1.0700, -0.3665
9794, 8.177108, 2.6367, 1.0938, -0.3043
9795, 8.990247, 2.6723, 1.0398, -0.3401
9796, 11.762234, 2.5280, 1.0554, -0.3568
9797, 10.278542, 2.5246, 1.1013, -0.3521
9798, 9.702552, 2.5776, 1.0606, -0.3341
9799, 11.158417, 2.4694, 1.0748, -0.3275
9800, 10.612368, 2.4465, 1.1450, -0.2509
9801, 10.034722, 2.4004, 1.1389, -0.2749
9802, 10.287056, 2.4667, 1.1115, -0.3443
9803, 10.309139, 2.6552, 1.0541, -0.2921
9804, 8.828361, 2.6980, 1.0556, -0.3764
9805, 9.691382, 2.5882, 1.1156, -0.2699
9806, 8.600033, 2.5480, 1.0894, -0.3102
9807, 11.593738, 2.4266, 1.0913, -0.3368
9808, 11.384951, 2.4290, 1.1338, -0.3299
9809, 10.767593, 2.6429, 1.0732, -0.3838
9810, 9.913599, 2.5260, 1.0780, -0.3594
9811, 10.046446, 2.6000, 1.0863, -0.3644
9812, 8.886854, 2.5456, 1.1126, -0.2726
9813, 13.672575, 2.4897, 1.1218, -0.1950
9814, 9.444950, 2.4288, 1.1266, -0.2816
9815, 9.944781, 2.4168, 1.1296, -0.2601
9816, 11.561818, 2.3355, 1.1562, -0.3050
9817, 11.798946, 2.3357, 1.1278, -0.2770
9818, 12.235138, 2.3599, 1.1695, -0.2518
9819, 10.210251, 2.3799, 1.1416, -0.2606
9820, 11.205313, 2.4280, 1.1215, -0.2558
9821, 12.965654, 2.4882, 1.1447, -0.2538
9822, 11.122273, 2.4333, 1.1491, -0.2357
9823, 12.627762, 2.3583, 1.1011, -0.3486
9824, 10.603780, 2.4898, 1.0714, -0.3354
9825, 10.960857, 2.4649, 1.1089, -0.2597
9826, 10.338321, 2.4970, 1.1301, -0.2307
9827, 7.566062, 2.6474, 1.0841, -0.2896
9828, 11.521188, 2.7205, 1.0815, -0.2098
9829, 8.563269, 2.9367, 1.0596, -0.2151
9830, 7.234867, 2.9201, 1.0496, -0.2537
9831, 9.423126, 2.8638, 1.0553, -0.3138
9832, 11.949678, 2.7641, 1.0164, -0.2939
9833, 16.051178, 2.9366, 1.1024, -0.1393
9834, 17.809503, 2.8409, 1.1939, -0.1495
9835, 16.349151, 2.7670, 1.1613, -0.1474
9836, 11.313743, 2.7526, 1.0935, -0.1865
9837, 11.995488, 2.7988, 1.0504, -0.2278
9838, 8.836491, 2.7616, 1.0795, -0.2530
9839, 7.838768, 2.8254, 1.0111, -0.3802
9840, 6.706553, 2.8307, 1.0307, -0.3681
9841, 6.788222, 2.9660, 0.9873, -0.3418
9842, 7.596184, 2.9582, 1.0347, -0.2932
9843, 7.851566, 2.8868, 1.0075, -0.3954
9844, 10.754891, 2.8502, 1.0148, -0.2797
9845, 7.566971, 2.9865, 0.9978, -0.2988
9846, 7.014794, 2.9899, 1.0151, -0.3857
9847, 9.243880, 3.0110, 0.9621, -0.3290
9848, 10.567650, 3.0901, 1.0121, -0.2051
9849, 6.677065, 3.0624, 1.0251, -0.2363
9850, 6.176879, 2.9687, 0.9958, -0.3649
9851, 6.278647, 2.9027, 1.0286, -0.2899
9852, 6.136812, 2.9532, 1.0280, -0.2863
9853, 7.744536, 2.9657, 0.9716, -0.3534
9854, 6.060617, 2.8320, 1.0378, -0.3069
9855, 6.260166, 2.8219, 1.0507, -0.2929
9856, 6.333642, 2.8077, 1.0408, -0.3079
9857, 6.230465, 2.8870, 1.0233, -0.3071
9858, 6.738165, 2.9681, 1.0050, -0.2972
9859, 8.734988, 2.8502, 0.9949, -0.3501
9860, 7.519975, 2.9624, 0.9755, -0.3966
9861, 6.307360, 2.9822, 1.0010, -0.3889
9862, 8.767890, 3.0820, 0.9527, -0.4253
9863, 13.390021, 3.1981, 0.9372, -0.2821
9864, 8.894861, 3.4304, 0.9311, -0.2641
9865, 4.460950, 3.4356, 0.9325, -0.3133
9866, 6.519251, 3.4248, 0.9526, -0.3273
9867, 5.845720, 3.2822, 0.9512, -0.3017
9868, 5.584942, 3.2871, 0.9233, -0.3743
9869, 5.072266, 3.3331, 0.9169, -0.3851
9870, 7.938808, 3.3428, 0.9012, -0.3277
9871, 9.258065, 3.3819, 0.8762, -0.4294
9872, 7.066303, 3.4488, 0.9461, -0.4069
9873, 3.950951, 3.5458, 0.8884, -0.3677
9874, 5.567067, 3.5454, 0.8644, -0.3761
9875, 3.327376, 3.5740, 0.9006, -0.4254
